ALT, MACH, THRUST, TSFC
20000, 0.6, 12514.450867052023, 0.6830656934306569
20000, 0.6, 14393.063583815028, 0.6718248175182482
20000, 0.6, 16849.71098265896, 0.6626277372262774
20000, 0.7, 3468.208092485549, 1.1
20000, 0.7, 3728.323699421965, 1.0621897810218979
20000, 0.7, 4132.947976878612, 1.019270072992701
20000, 0.7, 4653.179190751445, 0.9702189781021898
20000, 0.7, 5260.115606936416, 0.9252554744525548
20000, 0.7, 6069.36416184971, 0.8792700729927008
20000, 0.7, 7052.023121387283, 0.8404379562043796
20000, 0.7, 8236.99421965318, 0.8036496350364963
20000, 0.7, 9450.86705202312, 0.777080291970803
20000, 0.7, 10895.953757225432, 0.7535766423357665
20000, 0.7, 12398.843930635838, 0.7372262773722629
20000, 0.7, 13901.734104046242, 0.7249635036496351
20000, 0.7, 15375.7225433526, 0.7167883211678833
20000, 0.7, 17196.531791907513, 0.7106569343065694
20000, 0.8, 4132.947976878612, 1.098978102189781
20000, 0.8, 4566.473988439306, 1.057080291970803
20000, 0.8, 5028.901734104046, 1.015182481751825
20000, 0.8, 5664.739884393063, 0.9702189781021898
20000, 0.8, 6445.086705202311, 0.9293430656934307
20000, 0.8, 7630.057803468208, 0.8833576642335768
20000, 0.8, 8815.028901734104, 0.8486131386861315
20000, 0.8, 10173.410404624277, 0.8200000000000001
20000, 0.8, 11473.988439306358, 0.8005839416058395
20000, 0.8, 12890.173410404623, 0.7852554744525548
20000, 0.8, 14364.161849710981, 0.7729927007299271
20000, 0.8, 16011.560693641617, 0.7637956204379562
20000, 0.8, 17976.878612716762, 0.7566423357664234
20000, 0.9, 4913.294797687861, 1.098978102189781
20000, 0.9, 5317.9190751445085, 1.0672992700729926
20000, 0.9, 5867.052023121387, 1.0294890510948906
20000, 0.9, 6560.693641618497, 0.9916788321167884
20000, 0.9, 7225.43352601156, 0.9600000000000001
20000, 0.9, 8208.092485549132, 0.9262773722627737
20000, 0.9, 9508.670520231213, 0.8925547445255475
20000, 0.9, 10751.445086705202, 0.868029197080292
20000, 0.9, 11994.21965317919, 0.8496350364963504
20000, 0.9, 13583.815028901734, 0.8322627737226278
20000, 0.9, 15433.526011560692, 0.8179562043795621
20000, 0.9, 17254.335260115608, 0.8097810218978103
20000, 0.9, 18641.618497109826, 0.8046715328467153
30000, 0.3, 1683.2844574780058, 0.8973412112259971
30000, 0.3, 1888.5630498533724, 0.8477104874446086
30000, 0.3, 2073.3137829912025, 0.8032496307237814
30000, 0.3, 2360.7038123167154, 0.7515509601181685
30000, 0.3, 2627.565982404692, 0.7122599704579025
30000, 0.3, 2914.9560117302053, 0.6802067946824224
30000, 0.3, 3222.8739002932552, 0.6533234859675037
30000, 0.3, 3571.8475073313784, 0.6254062038404727
30000, 0.3, 4002.932551319648, 0.6005908419497785
30000, 0.3, 4495.601173020527, 0.578877400295421
30000, 0.3, 4926.686217008798, 0.5644017725258493
30000, 0.3, 5398.826979472141, 0.55096011816839
30000, 0.3, 6178.885630498534, 0.5354505169867061
30000, 0.3, 7000, 0.5220088626292467
30000, 0.3, 8067.448680351906, 0.5106351550960119
30000, 0.3, 8929.618768328446, 0.503397341211226
30000, 0.3, 9730.205278592375, 0.5002954209748892
30000, 0.3, 10736.070381231671, 0.49719350073855245
30000, 0.3, 11659.824046920821, 0.4961595273264402
30000, 0.4, 1436.950146627566, 1.0989660265878878
30000, 0.4, 1539.5894428152492, 1.055539143279173
30000, 0.4, 1621.700879765396, 1.01314623338257
30000, 0.4, 1744.8680351906157, 0.972821270310192
30000, 0.4, 1909.090909090909, 0.9335302806499262
30000, 0.4, 2032.258064516129, 0.8921713441654358
30000, 0.4, 2258.064516129032, 0.8508124076809453
30000, 0.4, 2483.8709677419356, 0.8053175775480059
30000, 0.4, 2873.900293255132, 0.7567208271787298
30000, 0.4, 3263.9296187683285, 0.7184638109305761
30000, 0.4, 3695.014662756598, 0.6843426883308715
30000, 0.4, 4269.794721407625, 0.6522895125553915
30000, 0.4, 4803.519061583577, 0.6285081240768094
30000, 0.4, 5460.41055718475, 0.6057607090103397
30000, 0.4, 6117.3020527859235, 0.5902511078286559
30000, 0.4, 6897.360703812316, 0.5768094534711965
30000, 0.4, 7821.114369501466, 0.5644017725258493
30000, 0.4, 8601.173020527858, 0.5561299852289513
30000, 0.4, 9340.175953079179, 0.55096011816839
30000, 0.4, 10120.234604105572, 0.5478581979320531
30000, 0.4, 11146.627565982404, 0.5447562776957164
30000, 0.5, 1662.7565982404692, 1.0989660265878878
30000, 0.5, 1744.8680351906157, 1.0627769571639587
30000, 0.5, 1888.5630498533724, 1.0234859675036927
30000, 0.5, 2052.7859237536654, 0.9800590841949779
30000, 0.5, 2237.5366568914956, 0.9355982274741507
30000, 0.5, 2463.343108504399, 0.8870014771048744
30000, 0.5, 2730.205278592375, 0.8487444608567208
30000, 0.5, 2976.539589442815, 0.817725258493353
30000, 0.5, 3366.5689149560117, 0.7763663220088627
30000, 0.5, 3920.821114369501, 0.7339734121122601
30000, 0.5, 4598.240469208211, 0.6977843426883309
30000, 0.5, 5419.354838709677, 0.6646971935007386
30000, 0.5, 6260.99706744868, 0.6429837518463811
30000, 0.5, 7184.75073313783, 0.6254062038404727
30000, 0.5, 8272.727272727272, 0.6098966026587889
30000, 0.5, 9463.3431085044, 0.5995568685376662
30000, 0.5, 10961.876832844575, 0.5923190546528804
30000, 0.6, 1929.6187683284456, 1.1
30000, 0.6, 2052.7859237536654, 1.0617429837518464
30000, 0.6, 2237.5366568914956, 1.0152141802067947
30000, 0.6, 2463.343108504399, 0.9717872968980799
30000, 0.6, 2689.149560117302, 0.9293943870014771
30000, 0.6, 2976.539589442815, 0.889069423929099
30000, 0.6, 3346.041055718475, 0.849778434268833
30000, 0.6, 3736.0703812316715, 0.813589364844904
30000, 0.6, 4269.794721407625, 0.7742983751846382
30000, 0.6, 4865.102639296188, 0.7453471196454948
30000, 0.6, 5604.105571847507, 0.7174298375184638
30000, 0.6, 6384.1642228739, 0.6936484490398819
30000, 0.6, 7369.501466275659, 0.674002954209749
30000, 0.6, 8190.6158357771255, 0.6615952732644018
30000, 0.6, 9093.84164222874, 0.6522895125553915
30000, 0.6, 9956.011730205279, 0.6450516986706056
30000, 0.6, 10961.876832844575, 0.6398818316100443
30000, 0.7, 2258.064516129032, 1.0989660265878878
30000, 0.7, 2442.8152492668623, 1.052437223042836
30000, 0.7, 2750.733137829912, 0.9997045790251108
30000, 0.7, 3079.1788856304984, 0.9511078286558347
30000, 0.7, 3469.208211143695, 0.9056129985228951
30000, 0.7, 3941.348973607038, 0.8642540620384047
30000, 0.7, 4577.712609970675, 0.8208271787296899
30000, 0.7, 5521.994134897361, 0.7763663220088627
30000, 0.7, 6630.49853372434, 0.7412112259970458
30000, 0.7, 7533.724340175953, 0.7225997045790251
30000, 0.7, 8868.035190615836, 0.7029542097488922
30000, 0.7, 10017.595307917889, 0.6926144756277697
30000, 0.7, 11208.211143695014, 0.686410635155096
30000, 0.8, 2627.565982404692, 1.0989660265878878
30000, 0.8, 2976.539589442815, 1.0379615952732646
30000, 0.8, 3407.624633431085, 0.9810930576070901
30000, 0.8, 4105.571847507331, 0.9149187592319055
30000, 0.8, 4700.8797653958945, 0.8745937961595274
30000, 0.8, 5480.938416422287, 0.8363367799113737
30000, 0.8, 6240.469208211143, 0.8063515509601182
30000, 0.8, 7164.222873900293, 0.7815361890694239
30000, 0.8, 8231.6715542522, 0.761890694239291
30000, 0.8, 9258.064516129032, 0.7484490398818316
30000, 0.8, 10161.290322580646, 0.7391432791728213
30000, 0.8, 10941.348973607039, 0.7339734121122601
30000, 0.8, 11700.879765395894, 0.7308714918759232
30000, 0.9, 3058.6510263929617, 1.0989660265878878
30000, 0.9, 3366.5689149560117, 1.0545051698670607
30000, 0.9, 3715.542521994135, 1.0172821270310193
30000, 0.9, 4228.739002932552, 0.968685376661743
30000, 0.9, 4762.463343108504, 0.932496307237814
30000, 0.9, 5337.243401759531, 0.9004431314623339
30000, 0.9, 6199.41348973607, 0.865288035450517
30000, 0.9, 7000, 0.8404726735598228
30000, 0.9, 7841.642228739002, 0.8218611521418021
30000, 0.9, 8724.340175953079, 0.8053175775480059
30000, 0.9, 9627.565982404692, 0.7939438700147711
30000, 0.9, 10633.431085043989, 0.7846381093057607
30000, 0.9, 11557.184750733137, 0.7784342688330872
30000, 0.9, 12357.771260997068, 0.7742983751846382
36000, 0.3, 1520.46783625731, 0.8443298969072166
36000, 0.3, 1695.906432748538, 0.8030927835051547
36000, 0.3, 1885.9649122807018, 0.7556701030927835
36000, 0.3, 2105.2631578947367, 0.7123711340206186
36000, 0.3, 2339.1812865497077, 0.677319587628866
36000, 0.3, 2602.33918128655, 0.6474226804123712
36000, 0.3, 2850.877192982456, 0.622680412371134
36000, 0.3, 3099.4152046783624, 0.6041237113402063
36000, 0.3, 3450.2923976608186, 0.5804123711340207
36000, 0.3, 3888.8888888888887, 0.5587628865979382
36000, 0.3, 4298.245614035088, 0.5443298969072166
36000, 0.3, 4751.461988304093, 0.5298969072164949
36000, 0.3, 5409.356725146199, 0.5154639175257733
36000, 0.3, 6067.251461988304, 0.5051546391752577
36000, 0.3, 6593.567251461988, 0.49896907216494846
36000, 0.3, 7207.602339181287, 0.4927835051546392
36000, 0.3, 7733.918128654971, 0.4896907216494846
36000, 0.3, 8391.812865497075, 0.48659793814432994
36000, 0.3, 8888.888888888889, 0.4855670103092784
36000, 0.4, 1154.970760233918, 1.0989690721649485
36000, 0.4, 1242.6900584795321, 1.054639175257732
36000, 0.4, 1359.6491228070174, 1.0010309278350515
36000, 0.4, 1476.608187134503, 0.9484536082474228
36000, 0.4, 1608.187134502924, 0.9010309278350516
36000, 0.4, 1798.2456140350878, 0.8536082474226805
36000, 0.4, 2002.923976608187, 0.8010309278350516
36000, 0.4, 2397.66081871345, 0.7360824742268042
36000, 0.4, 2792.3976608187136, 0.6896907216494845
36000, 0.4, 3230.9941520467837, 0.6536082474226804
36000, 0.4, 3713.4502923976606, 0.6237113402061856
36000, 0.4, 4181.286549707603, 0.6020618556701032
36000, 0.4, 4722.222222222223, 0.5845360824742268
36000, 0.4, 5365.497076023392, 0.568041237113402
36000, 0.4, 5979.53216374269, 0.5567010309278351
36000, 0.4, 6637.4269005847955, 0.5463917525773196
36000, 0.4, 7573.099415204679, 0.5381443298969073
36000, 0.4, 8508.771929824561, 0.5329896907216495
36000, 0.5, 1315.7894736842104, 1.097938144329897
36000, 0.5, 1432.748538011696, 1.0484536082474227
36000, 0.5, 1549.7076023391812, 1.0041237113402062
36000, 0.5, 1637.4269005847952, 0.965979381443299
36000, 0.5, 1812.8654970760233, 0.9185567010309279
36000, 0.5, 2017.5438596491229, 0.8711340206185567
36000, 0.5, 2236.842105263158, 0.8298969072164949
36000, 0.5, 2485.3801169590643, 0.7917525773195877
36000, 0.5, 2792.3976608187136, 0.7556701030927835
36000, 0.5, 3099.4152046783624, 0.7257731958762887
36000, 0.5, 3494.152046783626, 0.6969072164948453
36000, 0.5, 4064.3274853801167, 0.6649484536082475
36000, 0.5, 4634.502923976608, 0.6412371134020619
36000, 0.5, 5175.438596491228, 0.6237113402061856
36000, 0.5, 5789.473684210527, 0.609278350515464
36000, 0.5, 6403.508771929824, 0.597938144329897
36000, 0.5, 7105.263157894737, 0.5896907216494846
36000, 0.5, 7631.578947368421, 0.5845360824742268
36000, 0.5, 8377.19298245614, 0.5793814432989691
36000, 0.6, 1505.8479532163742, 1.0989690721649485
36000, 0.6, 1622.8070175438597, 1.0597938144329897
36000, 0.6, 1739.766081871345, 1.0206185567010309
36000, 0.6, 1885.9649122807018, 0.9742268041237113
36000, 0.6, 2134.502923976608, 0.9216494845360825
36000, 0.6, 2426.9005847953217, 0.8701030927835052
36000, 0.6, 2719.298245614035, 0.8278350515463918
36000, 0.6, 3128.654970760234, 0.7845360824742269
36000, 0.6, 3640.3508771929824, 0.7463917525773196
36000, 0.6, 4254.3859649122805, 0.7103092783505155
36000, 0.6, 4883.040935672515, 0.6855670103092784
36000, 0.6, 5526.315789473684, 0.6670103092783506
36000, 0.6, 6154.970760233918, 0.6525773195876289
36000, 0.6, 6929.824561403509, 0.6402061855670104
36000, 0.6, 7660.818713450292, 0.6309278350515464
36000, 0.6, 8377.19298245614, 0.6257731958762887
36000, 0.7, 1739.766081871345, 1.1
36000, 0.7, 1944.4444444444443, 1.0371134020618558
36000, 0.7, 2178.3625730994154, 0.9824742268041238
36000, 0.7, 2500, 0.9237113402061856
36000, 0.7, 2850.877192982456, 0.8762886597938144
36000, 0.7, 3304.093567251462, 0.8288659793814434
36000, 0.7, 3888.8888888888887, 0.78659793814433
36000, 0.7, 4502.923976608187, 0.7536082474226804
36000, 0.7, 5160.818713450292, 0.7278350515463918
36000, 0.7, 5862.5730994152045, 0.7082474226804124
36000, 0.7, 6520.4678362573095, 0.6948453608247422
36000, 0.7, 7149.122807017544, 0.6845360824742268
36000, 0.7, 7821.637426900585, 0.677319587628866
36000, 0.7, 8581.87134502924, 0.6711340206185568
36000, 0.8, 2002.923976608187, 1.0989690721649485
36000, 0.8, 2178.3625730994154, 1.0556701030927835
36000, 0.8, 2383.0409356725145, 1.011340206185567
36000, 0.8, 2646.1988304093566, 0.9680412371134021
36000, 0.8, 2953.216374269006, 0.9268041237113402
36000, 0.8, 3347.953216374269, 0.8865979381443299
36000, 0.8, 3728.0701754385964, 0.8556701030927836
36000, 0.8, 4239.766081871345, 0.8206185567010309
36000, 0.8, 4868.421052631579, 0.7907216494845362
36000, 0.8, 5511.695906432748, 0.7680412371134021
36000, 0.8, 6228.070175438596, 0.7484536082474227
36000, 0.8, 6929.824561403509, 0.7350515463917526
36000, 0.8, 7587.719298245614, 0.7268041237113403
36000, 0.8, 8274.853801169591, 0.718556701030928
36000, 0.8, 8932.748538011696, 0.7134020618556701
36000, 0.9, 2309.941520467836, 1.0989690721649485
36000, 0.9, 2529.2397660818715, 1.0556701030927835
36000, 0.9, 2880.1169590643276, 1.0010309278350515
36000, 0.9, 3260.2339181286548, 0.9556701030927836
36000, 0.9, 3786.5497076023394, 0.9092783505154639
36000, 0.9, 4327.485380116959, 0.8731958762886598
36000, 0.9, 4839.181286549708, 0.8453608247422681
36000, 0.9, 5584.795321637427, 0.8175257731958763
36000, 0.9, 6169.590643274853, 0.8
36000, 0.9, 6973.684210526316, 0.7835051546391754
36000, 0.9, 7602.339181286549, 0.7742268041237114
36000, 0.9, 8406.43274853801, 0.7649484536082475
36000, 0.9, 9020.46783625731, 0.7597938144329897
36000, 0.9, 9444.444444444445, 0.7577319587628866
45000, 0.3, 1197.1014492753625, 0.8304538799414349
45000, 0.3, 1328.985507246377, 0.7904831625183016
45000, 0.3, 1460.8695652173915, 0.7535871156661786
45000, 0.3, 1592.753623188406, 0.7166910688140558
45000, 0.3, 1765.217391304348, 0.6849194729136164
45000, 0.3, 1968.1159420289857, 0.6531478770131772
45000, 0.3, 2181.159420289855, 0.6254758418740849
45000, 0.3, 2424.6376811594205, 0.6029282576866765
45000, 0.3, 2678.2608695652175, 0.5824304538799414
45000, 0.3, 3002.898550724638, 0.5619326500732065
45000, 0.3, 3307.2463768115945, 0.5486090775988287
45000, 0.3, 3682.608695652174, 0.5352855051244509
45000, 0.3, 4017.3913043478265, 0.5260614934114203
45000, 0.3, 4443.478260869566, 0.5168374816983895
45000, 0.3, 4879.710144927537, 0.510688140556369
45000, 0.3, 5326.08695652174, 0.5055636896046852
45000, 0.3, 5853.623188405798, 0.502489019033675
45000, 0.4, 1197.1014492753625, 0.9032210834553441
45000, 0.4, 1288.4057971014493, 0.8693997071742314
45000, 0.4, 1389.8550724637682, 0.8366032210834554
45000, 0.4, 1501.449275362319, 0.8017569546120059
45000, 0.4, 1633.3333333333335, 0.7710102489019034
45000, 0.4, 1785.5072463768117, 0.7412884333821377
45000, 0.4, 1988.4057971014495, 0.7084919472913617
45000, 0.4, 2242.0289855072465, 0.6767203513909225
45000, 0.4, 2566.666666666667, 0.6449487554904831
45000, 0.4, 2850.7246376811595, 0.6244509516837482
45000, 0.4, 3195.6521739130435, 0.60497803806735
45000, 0.4, 3601.449275362319, 0.5875549048316252
45000, 0.4, 4037.68115942029, 0.5732064421669107
45000, 0.4, 4402.898550724638, 0.56398243045388
45000, 0.4, 4788.40579710145, 0.5578330893118595
45000, 0.4, 5143.478260869566, 0.5537335285505125
45000, 0.4, 5630.434782608696, 0.5486090775988287
45000, 0.5, 973.913043478261, 1.1010248901903368
45000, 0.5, 1024.6376811594203, 1.0620790629575403
45000, 0.5, 1095.6521739130435, 1.026207906295754
45000, 0.5, 1176.8115942028987, 0.9841874084919473
45000, 0.5, 1318.840579710145, 0.9267935578330894
45000, 0.5, 1471.0144927536232, 0.8775988286969254
45000, 0.5, 1623.1884057971015, 0.8376281112737922
45000, 0.5, 1826.0869565217392, 0.7935578330893119
45000, 0.5, 2140.5797101449275, 0.7453879941434847
45000, 0.5, 2495.6521739130435, 0.7064421669106882
45000, 0.5, 2901.449275362319, 0.674670571010249
45000, 0.5, 3378.2608695652175, 0.6480234260614934
45000, 0.5, 3763.768115942029, 0.6316251830161055
45000, 0.5, 4200, 0.6183016105417277
45000, 0.5, 4666.666666666667, 0.6080527086383603
45000, 0.5, 5123.188405797102, 0.5998535871156663
45000, 0.5, 5528.985507246377, 0.5957540263543192
45000, 0.6, 1095.6521739130435, 1.1010248901903368
45000, 0.6, 1166.6666666666667, 1.060029282576867
45000, 0.6, 1257.9710144927537, 1.0169838945827232
45000, 0.6, 1379.7101449275362, 0.9729136163982431
45000, 0.6, 1491.304347826087, 0.9380673499267936
45000, 0.6, 1633.3333333333335, 0.8991215226939971
45000, 0.6, 1826.0869565217392, 0.8591508052708638
45000, 0.6, 2008.6956521739132, 0.8243045387994143
45000, 0.6, 2252.1739130434785, 0.7894582723279648
45000, 0.6, 2515.9420289855075, 0.7607613469985359
45000, 0.6, 2810.144927536232, 0.7351390922401172
45000, 0.6, 3155.072463768116, 0.7105417276720352
45000, 0.6, 3571.0144927536235, 0.6890190336749634
45000, 0.6, 4027.5362318840585, 0.6726207906295755
45000, 0.6, 4443.478260869566, 0.6592972181551977
45000, 0.6, 4910.144927536232, 0.6500732064421669
45000, 0.6, 5275.36231884058, 0.6439238653001464
45000, 0.6, 5528.985507246377, 0.6408491947291362
45000, 0.7, 1237.68115942029, 1.1
45000, 0.7, 1308.6956521739132, 1.0672035139092242
45000, 0.7, 1410.144927536232, 1.0313323572474378
45000, 0.7, 1531.8840579710145, 0.9923865300146414
45000, 0.7, 1673.913043478261, 0.9534407027818449
45000, 0.7, 1846.376811594203, 0.9155197657393851
45000, 0.7, 2059.4202898550725, 0.8775988286969254
45000, 0.7, 2272.463768115942, 0.8458272327964862
45000, 0.7, 2546.376811594203, 0.8130307467057101
45000, 0.7, 2810.144927536232, 0.7874084919472915
45000, 0.7, 3124.6376811594205, 0.7648609077598829
45000, 0.7, 3550.7246376811595, 0.740263543191801
45000, 0.7, 3885.507246376812, 0.7259150805270864
45000, 0.7, 4260.869565217392, 0.7125915080527087
45000, 0.7, 4757.971014492754, 0.7002928257686677
45000, 0.7, 5163.768115942029, 0.6920937042459736
45000, 0.7, 5630.434782608696, 0.6859443631039532
45000, 0.8, 1410.144927536232, 1.1020497803806735
45000, 0.8, 1562.3188405797102, 1.0497803806734993
45000, 0.8, 1744.9275362318842, 0.9995607613469986
45000, 0.8, 1937.68115942029, 0.9585651537335286
45000, 0.8, 2191.304347826087, 0.9144948755490484
45000, 0.8, 2495.6521739130435, 0.8745241581259151
45000, 0.8, 2921.739130434783, 0.8335285505124451
45000, 0.8, 3276.811594202899, 0.8068814055636897
45000, 0.8, 3621.739130434783, 0.7874084919472915
45000, 0.8, 4088.4057971014495, 0.7669106881405564
45000, 0.8, 4565.217391304348, 0.7505124450951683
45000, 0.8, 5113.04347826087, 0.7392386530014642
45000, 0.8, 5569.565217391305, 0.7310395314787701
45000, 0.8, 5853.623188405798, 0.7279648609077599
45000, 0.9, 1623.1884057971015, 1.1010248901903368
45000, 0.9, 1765.217391304348, 1.0610541727672036
45000, 0.9, 1957.9710144927537, 1.0159590043923865
45000, 0.9, 2150.7246376811595, 0.9800878477306003
45000, 0.9, 2434.7826086956525, 0.9401171303074671
45000, 0.9, 2739.130434782609, 0.9052708638360176
45000, 0.9, 3084.057971014493, 0.8734992679355784
45000, 0.9, 3459.4202898550725, 0.8478770131771596
45000, 0.9, 3834.7826086956525, 0.8284040995607613
45000, 0.9, 4392.753623188406, 0.8048316251830161
45000, 0.9, 4910.144927536232, 0.7904831625183016
45000, 0.9, 5468.115942028986, 0.7802342606149342
45000, 0.9, 6178.260869565218, 0.7710102489019034